uid,iid
430,970
430,1001
430,1548
431,31
431,520
431,439
431,1085
432,43
432,48
432,182
432,32
433,43
433,32
433,69
433,95
433,68
433,175
434,345
434,32
434,394
434,420
434,464
434,559
434,618
434,363
434,676
434,703
434,742
434,660
434,843
434,885
434,955
434,966
434,1007
434,1023
434,1033
434,1045
434,1057
434,835
434,1104
434,1118
434,1122
434,1135
434,1160
434,1224
434,1289
434,1109
434,1601
434,1604
434,1617
434,1478
435,44
435,32
435,95
435,99
435,151
435,58
435,255
435,181
435,368
435,276
435,371
435,434
436,32
436,43
436,131
436,182
436,175
437,32
437,505
437,770
437,833
437,867
437,1040
437,1602
438,316
438,317
438,33
438,740
438,996
438,1450
438,822
439,33
439,154
439,112
439,205
439,269
439,395
439,409
439,435
439,492
439,388
439,518
439,570
439,580
439,600
439,512
439,677
439,723
439,732
439,739
439,746
439,947
439,985
439,1204
439,1217
439,1223
439,1243
439,1269
439,1302
439,1304
439,1323
439,1325
439,1337
439,1549
439,1591
439,1597
440,786
440,1085
440,33
440,1549
441,45
441,319
441,33
441,632
441,341
441,716
441,775
441,659
441,786
441,928
441,1093
441,1134
441,1222
441,1466
441,1557
442,264
442,267
442,268
442,369
442,928
442,1085
442,1304
443,33
443,123
443,184
443,38
443,735
443,795
443,928
444,213
444,316
444,466
444,705
444,709
444,711
444,746
444,837
444,883
444,902
444,935
444,955
444,1076
444,1188
444,1321
444,1323
444,33
444,1607
445,33
445,316
445,317
445,424
445,758
445,853
445,1086
445,1557
446,511
446,709
446,864
446,33
446,1280
446,1350
447,328
447,33
447,503
447,575
447,632
447,657
447,961
448,124
448,218
448,776
448,33
448,1549
449,34
449,65
449,307
449,330
449,339
449,368
449,531
449,662
449,860
449,1151
449,1284
449,1285
449,1445
450,34
450,723
450,724
450,844
450,871
450,1059
450,464
450,1585
451,34
451,268
451,266
451,1396
452,662
452,905
452,1227
452,1364
452,1377
453,34
453,867
453,1556
453,1557
454,35
454,504
454,795
454,849
454,532
454,1257
454,1550
455,1024
455,1386
455,1408
455,1532
455,35
456,604
456,608
456,935
456,1145
456,1146
457,35
457,82
457,132
457,153
457,464
458,64
458,453
458,810
458,1001
458,1134
458,35
458,1257
459,64
459,35
459,589
459,786
460,35
460,271
460,1291
460,1491
461,35
461,132
461,82
461,148
461,142
461,1085
461,1562
462,132
462,426
462,1377
462,1392
462,35
462,1541
462,1586
463,975
463,1057
463,1185
463,1616
464,115
464,35
464,121
464,152
464,169
464,230
465,35
465,181
465,94
465,939
466,465
466,504
466,35
466,716
466,785
466,786
466,660
466,822
466,1002
466,1236
466,1237
466,1288
466,1404
466,1450
467,35
467,47
467,822
467,1085
467,1257
468,453
468,652
468,35
468,1001
468,937
469,82
469,95
469,439
469,786
469,1001
469,1236
470,35
470,352
470,592
470,1184
471,565
471,700
471,767
471,1162
471,1430
471,35
472,35
472,96
472,82
472,786
472,1236
472,1257
473,35
473,826
473,1008
473,574
473,1236
473,1257
473,1273
473,1324
473,1134
473,1382
473,1383
473,1397
473,1601
473,1603
474,36
474,142
474,252
474,148
474,874
475,36
475,1258
475,1350
475,1352
476,232
476,244
476,373
476,1329
476,1396
476,1458
476,1510
477,37
477,95
477,99
477,110
477,116
477,131
477,161
478,37
478,88
478,896
478,511
478,1187
478,1529
478,1549
479,88
479,37
479,885
479,902
479,904
479,1404
480,88
480,729
480,867
480,900
480,1045
480,1207
480,1208
480,1288
480,1377
480,1388
480,1393
480,1396
480,1402
480,1425
480,1446
480,1503
480,1541
481,37
481,103
481,374
481,455
481,538
481,668
481,825
481,1220
481,88
481,1290
481,1538
482,38
482,61
482,127
482,151
482,177
482,197
482,224
482,250
482,181
482,549
482,860
482,888
482,893
482,965
482,323
483,38
483,780
483,1347
483,1380
483,1392
483,1403
483,1273
484,38
484,129
484,130
484,39
484,678
484,679
484,1184
485,422
485,479
485,510
485,528
485,795
485,811
485,812
485,822
485,38
485,883
485,886
485,898
485,901
485,1221
485,839
485,1233
485,1249
485,1344
485,1347
485,1351
485,1386
485,1388
485,1396
485,1426
485,1464
485,1514
485,1516
485,1522
485,1537
485,1617
485,1247
486,503
486,775
486,786
486,810
486,811
486,822
486,1134
486,38
486,1307
486,1500
487,244
487,38
487,464
487,579
487,632
487,928
487,961
487,1539
487,1620
488,38
488,42
488,64
488,268
488,460
488,522
488,758
488,810
488,849
488,1013
488,1034
488,1135
488,1304
488,1544
489,38
489,361
489,1189
489,1190
490,38
490,123
490,1045
490,1041
490,1610
490,1624
491,123
491,135
491,341
491,498
491,644
491,678
491,679
492,813
492,857
492,38
492,951
493,257
493,273
493,38
493,378
494,247
494,285
494,365
494,426
494,480
495,38
495,781
495,453
495,1001
496,38
496,539
496,1001
496,1184
497,39
497,38
497,339
497,464
497,632
497,679
498,38
498,539
498,328
498,678
498,1304
499,38
499,39
499,810
499,700
499,1175
500,123
500,142
500,148
500,227
500,453
500,557
500,928
500,1495
500,1557
501,184
501,38
501,316
501,227
501,438
501,460
501,723
501,724
501,735
501,831
501,961
501,1059
501,1548
501,1550
502,780
502,785
502,38
502,1670
502,1653
503,39
503,38
503,1394
503,1435
503,1441
503,1450
503,1495
504,38
504,73
504,328
504,363
504,1085
504,1134
504,1549
505,831
505,871
505,904
505,906
505,930
505,1074
505,38
505,1280
505,1645
506,300
506,393
506,413
506,1085
507,184
507,38
507,775
507,973
508,38
508,574
508,840
508,1045
508,1233
508,1346
508,1367
508,1384
508,1397
509,422
509,810
509,888
509,1555
510,39
510,38
510,260
510,354
510,382
510,453
510,716
510,732
510,1001
510,1057
510,1495
510,1557
511,410
511,38
511,599
511,849
511,1185
512,504
512,38
512,644
512,1047
512,1055
512,1288
512,1464
513,38
513,205
513,230
513,265
513,358
513,39
513,641
513,1347
513,1408
514,340
514,503
514,795
514,1236
515,38
515,550
515,561
515,569
515,714
515,871
515,940
515,1067
515,209
515,1351
515,1301
516,308
516,445
516,687
516,868
516,1257
517,38
517,39
517,184
517,123
517,678
517,701
517,1124
517,1180
518,227
518,265
518,266
518,38
518,348
518,362
518,480
518,664
518,1184
518,1304
518,1556
519,539
519,704
519,733
519,1001
519,1237
519,1275
519,1388
519,1495
519,38
520,123
520,38
520,700
520,795
520,905
520,461
520,1211
520,1257
521,45
521,47
521,38
521,94
521,124
521,82
521,239
521,272
521,451
521,132
521,515
521,657
521,776
521,798
521,801
521,939
521,970
521,1034
521,1171
521,1184
521,1551
522,38
522,39
522,716
522,758
522,855
522,960
523,38
523,1391
523,1441
523,1549
524,266
524,267
524,38
524,632
524,810
524,460
524,928
525,822
525,901
525,970
525,1004
525,1045
526,811
526,1045
526,38
526,1257
526,1160
526,1392
527,184
527,502
527,506
527,781
527,811
527,932
527,1221
527,1257
528,38
528,453
528,498
528,652
529,808
529,901
529,1007
529,1123
529,38
530,123
530,38
530,542
530,973
531,499
531,726
531,928
531,1181
532,47
532,328
532,1030
532,38
533,38
533,1010
533,1184
533,1404
534,544
534,1120
534,1121
534,1555
534,1608
535,45
535,555
535,921
535,956
535,1410
536,38
536,257
536,39
536,652
536,1057
536,1183
536,1553
536,1556
536,1557
537,779
537,885
537,38
537,1017
537,1069
537,1298
537,1310
537,1404
537,1495
538,124
538,274
538,506
538,38
538,786
538,1257
539,38
539,184
539,516
539,685
539,766
539,815
539,898
539,1212
539,1549
540,38
540,1004
540,1057
540,1086
541,319
541,38
541,930
541,1394
542,273
542,652
542,671
542,1001
543,38
543,82
543,538
543,558
543,644
543,729
544,453
544,608
544,1285
544,1457
545,45
545,38
545,202
545,328
545,340
545,363
545,453
545,520
545,652
545,795
545,885
545,902
545,1057
545,1257
545,1404
545,1495
545,82
546,38
546,1001
546,1550
546,1557
547,765
547,1183
547,1184
547,1543
548,270
548,284
548,298
548,39
548,542
548,1184
548,1267
548,1370
548,1183
548,1557
549,245
549,729
549,930
549,39
549,1402
550,559
550,900
550,1242
550,39
551,139
551,380
551,484
551,1037
552,652
552,778
552,832
552,901
553,364
553,39
553,1299
553,1368
553,1388
553,990
553,1673
554,1057
554,39
554,1550
554,1551
554,1555
554,1556
554,1557
555,1307
555,1392
555,1396
555,1430
555,1489
556,57
556,94
556,549
556,1396
557,207
557,276
557,304
557,307
557,339
557,371
557,490
557,527
557,535
557,585
557,601
557,602
557,614
557,623
557,683
557,685
557,693
557,720
557,751
557,939
557,949
557,955
557,1109
557,1173
557,1198
557,1254
557,1305
557,1433
557,1438
557,1456
557,1463
557,1465
557,39
557,1484
557,1497
557,1477
557,1540
557,1558
557,1568
557,1587
557,1505
558,95
558,422
558,902
558,39
558,1505
558,1616
559,550
559,555
559,907
559,1355
560,39
560,1413
560,1495
560,1662
561,39
561,1358
561,1398
561,1458
562,379
562,1309
562,39
562,1446
562,1557
563,275
563,308
563,407
563,414
563,868
563,1077
564,68
564,514
564,1425
564,1428
565,1237
565,39
565,1640
565,1658
566,39
566,1171
566,1181
566,1183
566,1549
567,939
567,955
567,39
567,1374
568,786
568,39
568,1255
568,1257
568,1057
569,656
569,887
569,930
569,1289
569,1526
569,39
569,1577
569,1612
569,1635
570,307
570,334
570,355
570,371
570,434
570,457
570,458
570,466
570,469
570,476
570,490
570,531
570,556
570,606
570,612
570,629
570,631
570,693
570,719
570,720
570,742
570,765
570,773
570,800
570,806
570,820
570,828
570,838
570,851
570,859
570,860
570,867
570,893
570,945
570,952
570,982
570,989
570,1174
570,39
570,1284
570,1309
570,1315
570,1319
570,1327
570,1374
570,1465
570,1610
570,1644
570,1682
571,869
571,1404
571,1470
571,1514
571,1577
571,1665
572,39
572,504
572,900
572,906
572,785
573,795
573,883
573,1403
573,1404
574,39
574,123
574,328
574,524
574,1183
575,407
575,522
575,581
575,604
575,967
575,1113
575,1177
576,1007
576,1363
576,1377
576,1485
576,1617
577,91
577,168
577,243
577,682
577,1184
577,39
577,1443
578,427
578,632
578,961
578,1227
579,93
579,202
579,207
579,39
579,224
579,256
579,326
579,458
579,674
579,765
579,899
579,902
579,978
579,1185
579,1549
579,1557
580,160
580,181
580,326
580,641
581,123
581,815
581,905
581,1288
582,1185
582,1549
582,1555
582,39
583,948
583,1549
583,1552
583,1556
584,164
584,175
584,213
584,334
584,339
584,351
584,355
584,371
584,412
584,434
584,478
584,483
584,490
584,527
584,584
584,585
584,598
584,613
584,614
584,624
584,673
584,675
584,683
584,694
584,720
584,731
584,742
584,743
584,766
584,800
584,805
584,806
584,825
584,838
584,846
584,851
584,858
584,860
584,861
584,862
584,867
584,880
584,912
584,919
584,922
584,945
584,952
584,954
584,955
584,974
584,978
584,982
584,987
584,989
584,995
584,39
584,1015
584,1025
584,1041
584,1063
584,1083
584,1104
584,1111
584,1152
584,1173
584,1198
584,1209
584,1212
584,1219
584,1232
584,1250
584,1254
584,1284
584,1285
584,1294
584,1305
584,1309
584,1310
584,1315
584,1327
584,1339
584,1376
584,1406
584,1433
584,1454
584,1456
584,1463
584,1465
584,1470
584,1472
584,1477
584,1480
584,1481
584,1484
584,1486
584,1505
584,1540
584,1558
584,1567
584,1568
584,1575
584,1577
584,1580
584,1581
584,1587
584,1606
584,1610
584,1612
584,1619
584,1621
584,1624
584,1625
584,996
584,1632
584,1636
584,1638
584,1639
584,1642
584,1643
584,1644
584,1647
584,1662
585,59
585,341
585,715
585,886
585,39
585,1221
586,39
586,1184
586,1212
586,1550
586,1551
586,1555
586,1556
586,1557
587,371
587,394
587,412
587,434
587,457
587,466
587,469
587,476
587,483
587,527
587,536
587,556
587,585
587,602
587,613
587,623
587,631
587,663
587,675
587,683
587,689
587,693
587,694
587,706
587,718
587,720
587,731
587,765
587,773
587,800
587,805
587,806
587,838
587,846
587,851
587,861
587,867
587,945
587,952
587,954
587,955
587,965
587,982
587,987
587,1015
587,1025
587,1083
587,1108
587,1111
587,1143
587,1152
587,1174
587,1198
587,1209
587,1212
587,1219
587,1232
587,1234
587,1250
587,1254
587,1285
587,1289
587,1294
587,1309
587,1315
587,1327
587,1339
587,1406
587,1407
587,1444
587,1451
587,1465
587,1472
587,39
587,1481
587,1484
587,1558
587,1568
587,1575
587,1477
587,1577
587,1576
587,1587
587,1592
587,1580
587,1619
587,1655
588,381
588,1548
588,1555
588,1556
589,1001
589,1272
589,1555
589,1556
589,1557
589,39
590,39
590,616
590,898
590,1065
590,1330
591,373
591,379
591,598
591,1291
591,1293
592,264
592,524
592,1184
592,1549
592,39
593,40
593,851
593,1244
593,1250
593,1278
593,1310
593,1354
593,355
593,1607
593,1621
593,1627
593,1638
593,1642
593,1433
593,1678
594,99
594,40
594,155
594,157
594,213
594,276
594,294
594,156
594,301
594,339
594,343
594,371
594,393
594,413
594,420
594,457
594,526
594,584
594,623
594,706
594,742
594,757
594,766
594,820
594,851
594,955
594,974
594,1369
594,1459
594,1518
595,40
595,661
595,467
595,766
595,757
595,955
595,1211
595,1278
596,99
596,40
596,297
596,371
596,386
596,420
596,434
596,457
596,466
596,469
596,490
596,513
596,526
596,531
596,584
596,276
596,623
596,629
596,675
596,694
596,789
596,846
596,851
596,873
596,955
596,995
596,1015
596,1052
596,1068
596,1209
596,1250
596,1270
596,1284
596,1310
596,1486
597,316
597,317
597,370
597,740
597,939
597,1184
597,1650
598,40
598,207
598,629
598,736
598,742
598,867
598,873
598,955
598,1209
598,1438
598,1518
598,1549
598,1557
598,1567
598,661
598,1684
599,41
599,906
599,822
599,1377
599,1388
599,1396
599,1413
599,1425
599,1450
599,1544
600,87
600,41
600,153
600,378
600,671
600,779
600,1257
601,87
601,118
601,41
601,590
602,45
602,41
602,64
602,786
602,123
602,1057
602,1549
603,41
603,65
603,75
603,180
603,121
604,41
604,87
604,885
604,218
605,68
605,87
605,118
605,41
606,42
606,151
606,307
606,371
606,394
606,224
606,623
606,693
606,765
606,689
606,1174
606,1309
606,1427
606,1327
606,1602
606,1559
607,42
607,643
607,799
607,688
607,1171
607,1172
607,1184
607,1555
608,42
608,124
608,354
608,970
608,46
609,111
609,122
609,123
609,127
609,42
609,142
609,151
609,152
609,153
609,169
609,188
609,194
609,215
609,220
609,222
609,148
609,243
609,245
609,363
609,364
609,371
609,372
609,394
609,464
609,517
609,525
609,236
609,537
609,542
609,546
609,547
609,548
609,553
609,569
609,614
609,631
609,644
609,652
609,660
609,678
609,681
609,689
609,716
609,801
609,814
609,816
609,866
609,867
609,871
609,881
609,885
609,891
609,892
609,894
609,901
609,905
609,930
609,933
609,939
609,946
609,966
609,973
609,1001
609,1002
609,1035
609,1045
609,1057
609,539
609,1079
609,1160
609,1196
609,1237
609,1291
609,1293
609,1306
609,1344
609,1346
609,1351
609,1353
609,1366
609,1377
609,1383
609,1404
609,1428
609,1468
609,1495
609,1508
609,1531
609,1541
609,1548
609,1550
609,1555
609,1570
609,1581
609,1586
609,1596
609,1604
609,1615
609,1616
609,1630
609,1640
609,1066
609,1676
610,51
610,176
610,223
610,227
610,42
610,1061
610,328
610,1183
610,1190
610,1257
611,42
611,92
611,161
611,220
611,239
611,567
611,650
612,100
612,42
612,636
612,780
612,836
612,871
612,889
612,901
612,930
612,1051
612,548
612,1057
612,1258
613,42
613,54
613,59
613,99
613,197
613,231
613,372
613,629
613,46
613,867
613,885
613,905
613,1291
613,1377
614,45
614,59
614,64
614,42
614,365
614,470
614,504
614,595
614,453
614,713
614,635
614,779
614,797
614,831
614,848
614,940
614,970
614,1055
614,1058
614,1176
614,1183
615,100
615,42
615,240
615,671
616,42
616,652
616,1001
616,1375
617,42
617,135
617,270
617,284
617,309
617,326
617,340
617,503
617,528
617,542
617,548
617,644
617,652
617,679
617,795
617,797
617,822
617,826
617,831
617,849
617,866
617,889
617,120
617,1001
617,1030
617,1032
617,1034
617,1057
617,1124
617,1134
617,1307
617,1374
617,1437
617,1529
617,1530
617,1620
618,42
618,403
618,317
618,1549
619,42
619,439
619,1237
619,1288
620,100
620,184
620,453
620,528
620,1085
620,1562
621,42
621,207
621,243
621,95
621,363
621,371
621,418
621,426
621,434
621,451
621,465
621,526
621,623
621,675
621,720
621,955
621,1045
621,1317
621,1460
621,342
622,42
622,268
622,589
622,902
622,955
622,1160
622,235
622,1453
622,1549
623,42
623,819
623,1057
623,1495
624,92
624,43
624,328
624,363
624,423
624,840
624,1069
625,43
625,175
625,220
625,95
625,288
626,80
626,44
626,242
626,496
626,581
626,604
626,744
626,1062
626,1519
626,1525
626,1542
626,1571
627,44
627,186
627,456
627,532
627,772
628,700
628,790
628,1039
628,44
628,1184
628,1630
629,98
629,44
629,345
629,490
629,232
629,851
629,912
629,945
629,1438
630,45
630,1236
630,1404
630,1586
631,45
631,652
631,503
631,951
631,795
631,1363
632,57
632,96
632,45
632,347
632,480
632,652
632,668
632,718
632,772
632,885
632,1001
632,1404
632,1461
632,1550
633,45
633,96
633,316
633,700
633,317
633,1304
634,161
634,474
634,45
634,864
635,45
635,593
635,595
635,328
636,96
636,652
636,836
636,1001
636,45
636,1393
636,1208
636,1495
637,45
637,96
637,316
637,317
637,1134
638,261
638,276
638,537
638,584
638,1549
639,120
639,45
639,209
639,1257
640,45
640,207
640,151
640,276
640,355
640,394
640,457
640,250
640,602
640,613
640,623
640,689
640,751
640,805
640,828
640,596
640,965
640,893
641,45
641,96
641,361
641,363
641,487
641,978
641,1257
641,1282
641,1302
641,1324
641,1380
641,318
641,1604
642,473
642,529
642,45
642,609
643,184
643,328
643,363
643,786
643,1184
644,45
644,687
644,705
644,1163
644,1164
644,1169
644,1172
645,861
645,1184
645,1257
645,45
646,140
646,45
646,570
646,710
646,550
647,45
647,96
647,439
647,930
647,1380
647,85
648,88
648,45
648,294
648,529
648,616
648,96
648,767
648,1310
648,869
648,1550
648,1486
649,650
649,681
649,885
649,45
650,45
650,96
650,786
650,110
651,45
651,496
651,625
651,626
651,811
651,908
651,930
651,937
651,1036
651,1230
651,1231
651,235
651,1404
651,1450
652,45
652,123
652,64
652,317
652,1087
652,1257
653,45
653,473
653,652
653,668
654,45
654,904
654,1236
654,1257
654,1357
654,1389
654,1435
655,45
655,59
655,697
655,843
655,921
655,644
655,1115
655,1185
655,1362
655,1429
656,1001
656,1045
656,1160
656,45
656,1377
656,1258
656,1550
657,227
657,268
657,725
657,844
657,853
657,1184
658,45
658,1045
658,984
658,1255
658,1257
659,45
659,159
659,679
659,157
660,45
660,709
660,1134
660,1236
661,45
661,130
661,654
661,679
661,750
661,928
661,1088
662,45
662,317
662,497
662,234
662,803
662,504
663,45
663,363
663,264
663,453
663,652
663,970
664,427
664,532
664,45
664,786
665,45
665,96
665,453
665,460
665,725
665,928
665,1001
665,1184
665,1227
666,45
666,881
666,786
666,1134
666,1007
667,45
667,786
667,822
667,849
667,1257
668,614
668,45
668,1057
668,1160
668,1242
669,59
669,201
669,554
669,45
669,849
669,863
669,1557
670,45
670,363
670,380
670,472
670,96
671,45
671,96
671,786
671,1257
672,96
672,450
672,957
672,1246
673,45
673,203
673,509
673,532
673,609
673,657
673,739
673,853
673,1026
673,1100
673,1214
673,1302
673,1342
674,45
674,202
674,153
674,378
674,217
674,735
675,864
675,885
675,902
675,1386
675,1437
675,1455
676,45
676,460
676,632
676,658
676,735
677,317
677,45
677,424
677,480
677,902
677,1087
677,1257
678,232
678,315
678,45
678,1007
678,1257
678,1258
678,1307
679,45
679,855
679,916
679,1087
679,1227
679,1229
679,1293
679,1365
679,1389
679,1392
679,1408
679,1495
679,1573
679,285
679,1645
679,1587
679,1679
680,68
680,123
680,45
680,700
680,1549
681,45
681,1184
681,1556
681,1557
682,45
682,803
682,1562
682,1595
683,45
683,114
683,82
683,1430
684,184
684,721
684,45
684,902
685,45
685,1101
685,1257
685,396
686,51
686,96
686,114
686,328
686,520
686,45
686,810
686,726
687,45
687,1404
687,1549
687,1557
688,51
688,45
688,1236
688,1257
689,45
689,409
689,447
689,593
689,700
689,865
689,885
689,889
689,1022
689,1452
689,271
690,45
690,379
690,885
690,1045
690,539
690,1520
690,1615
691,96
691,146
691,700
691,45
691,911
691,1236
691,1528
691,1659
692,141
692,440
692,905
692,939
692,986
692,45
693,86
693,110
693,45
693,1085
694,45
694,146
694,418
694,481
694,499
694,609
694,640
694,701
694,772
694,870
694,1202
694,1243
694,1419
695,124
695,614
695,45
695,1257
696,45
696,453
696,512
696,150
696,1236
697,96
697,331
697,332
697,460
697,822
698,45
698,1236
698,1404
698,1583
698,1601
698,361
699,45
699,64
699,342
699,394
699,523
699,527
699,883
699,921
699,932
699,1007
699,1045
699,1398
699,1429
699,1465
699,1522
699,1562
699,1579
699,1587
699,1603
699,1604
699,341
699,1663
700,45
700,1257
700,726
700,1464
701,45
701,64
701,184
701,123
701,381
701,430
701,473
701,542
701,608
701,697
701,1057
701,1184
701,1187
702,91
702,96
702,371
702,1549
703,326
703,45
703,426
703,484
703,574
703,916
703,1280
703,1311
703,1363
703,327
